AC,Meth level,Gamma mew,Gamma sigma,Num sites,Type
193,11,2.08e-07,4.88e-08,0.0714719567611559,Theory
194,11,2.08e-07,4.88e-08,0.0,Data
194,11,2.08e-07,4.88e-08,0.07077089626897841,Theory
195,11,2.08e-07,4.88e-08,0.0,Data
195,11,2.08e-07,4.88e-08,0.07005901011947878,Theory
196,11,2.08e-07,4.88e-08,0.0,Data
196,11,2.08e-07,4.88e-08,0.06933248130084317,Theory
197,11,2.08e-07,4.88e-08,0.0,Data
197,11,2.08e-07,4.88e-08,0.06859668046319391,Theory
198,11,2.08e-07,4.88e-08,0.0,Data
198,11,2.08e-07,4.88e-08,0.06786394399940222,Theory
199,11,2.08e-07,4.88e-08,0.0,Data
199,11,2.08e-07,4.88e-08,0.06712790070243566,Theory
200,11,2.08e-07,4.88e-08,0.0,Data
200,11,2.08e-07,4.88e-08,0.06638780660560253,Theory
0,12,2.42e-07,4.71e-08,0.0,Data
0,12,2.42e-07,4.71e-08,0.03909527476660263,Theory
1,12,2.42e-07,4.71e-08,0.0,Data
1,12,2.42e-07,4.71e-08,0.15401482805288488,Theory
2,12,2.42e-07,4.71e-08,1.0,Data
2,12,2.42e-07,4.71e-08,0.34905119748101954,Theory
3,12,2.42e-07,4.71e-08,0.0,Data
3,12,2.42e-07,4.71e-08,0.6011951605422496,Theory
4,12,2.42e-07,4.71e-08,0.0,Data
4,12,2.42e-07,4.71e-08,0.8775889442486451,Theory
5,12,2.42e-07,4.71e-08,2.0,Data
5,12,2.42e-07,4.71e-08,1.148779313254745,Theory
6,12,2.42e-07,4.71e-08,4.0,Data
6,12,2.42e-07,4.71e-08,1.3942318406694931,Theory
7,12,2.42e-07,4.71e-08,1.0,Data
7,12,2.42e-07,4.71e-08,1.6026344543152202,Theory
8,12,2.42e-07,4.71e-08,1.0,Data
8,12,2.42e-07,4.71e-08,1.769963386604817,Theory
9,12,2.42e-07,4.71e-08,0.0,Data
9,12,2.42e-07,4.71e-08,1.8970485811551343,Theory
10,12,2.42e-07,4.71e-08,2.0,Data
10,12,2.42e-07,4.71e-08,1.9874720693446555,Theory
11,12,2.42e-07,4.71e-08,0.0,Data
11,12,2.42e-07,4.71e-08,2.046035285488328,Theory
12,12,2.42e-07,4.71e-08,4.0,Data
12,12,2.42e-07,4.71e-08,2.077785058147391,Theory
13,12,2.42e-07,4.71e-08,2.0,Data
13,12,2.42e-07,4.71e-08,2.0875316550120186,Theory
14,12,2.42e-07,4.71e-08,1.0,Data
14,12,2.42e-07,4.71e-08,2.079614984051646,Theory
15,12,2.42e-07,4.71e-08,3.0,Data
15,12,2.42e-07,4.71e-08,2.057807386683731,Theory
16,12,2.42e-07,4.71e-08,2.0,Data
16,12,2.42e-07,4.71e-08,2.025307516110347,Theory
17,12,2.42e-07,4.71e-08,2.0,Data
17,12,2.42e-07,4.71e-08,1.9847578203396894,Theory
18,12,2.42e-07,4.71e-08,2.0,Data
18,12,2.42e-07,4.71e-08,1.9383212011115858,Theory
19,12,2.42e-07,4.71e-08,2.0,Data
19,12,2.42e-07,4.71e-08,1.8877520124501526,Theory
20,12,2.42e-07,4.71e-08,1.0,Data
20,12,2.42e-07,4.71e-08,1.8344566103194069,Theory
21,12,2.42e-07,4.71e-08,1.0,Data
21,12,2.42e-07,4.71e-08,1.7795462679862406,Theory
22,12,2.42e-07,4.71e-08,2.0,Data
22,12,2.42e-07,4.71e-08,1.7238854896711437,Theory
23,12,2.42e-07,4.71e-08,4.0,Data
23,12,2.42e-07,4.71e-08,1.668144916585521,Theory
24,12,2.42e-07,4.71e-08,5.0,Data
24,12,2.42e-07,4.71e-08,1.6128416976819406,Theory
25,12,2.42e-07,4.71e-08,0.0,Data
25,12,2.42e-07,4.71e-08,1.5583638355992786,Theory
26,12,2.42e-07,4.71e-08,0.0,Data
26,12,2.42e-07,4.71e-08,1.5049930931715834,Theory
27,12,2.42e-07,4.71e-08,3.0,Data
27,12,2.42e-07,4.71e-08,1.4529309750758626,Theory
28,12,2.42e-07,4.71e-08,2.0,Data
28,12,2.42e-07,4.71e-08,1.4023283840415017,Theory
29,12,2.42e-07,4.71e-08,2.0,Data
29,12,2.42e-07,4.71e-08,1.3532883654754615,Theory
30,12,2.42e-07,4.71e-08,0.0,Data
30,12,2.42e-07,4.71e-08,1.3058581313600808,Theory
31,12,2.42e-07,4.71e-08,1.0,Data
31,12,2.42e-07,4.71e-08,1.2600500450185954,Theory
32,12,2.42e-07,4.71e-08,2.0,Data
32,12,2.42e-07,4.71e-08,1.215871112896344,Theory
33,12,2.42e-07,4.71e-08,2.0,Data
33,12,2.42e-07,4.71e-08,1.173329377550148,Theory
34,12,2.42e-07,4.71e-08,0.0,Data
34,12,2.42e-07,4.71e-08,1.1324274907015177,Theory
35,12,2.42e-07,4.71e-08,1.0,Data
35,12,2.42e-07,4.71e-08,1.093137193940953,Theory
36,12,2.42e-07,4.71e-08,1.0,Data
36,12,2.42e-07,4.71e-08,1.055417571612714,Theory
37,12,2.42e-07,4.71e-08,1.0,Data
37,12,2.42e-07,4.71e-08,1.019234594532761,Theory
38,12,2.42e-07,4.71e-08,0.0,Data
38,12,2.42e-07,4.71e-08,0.98455267492607,Theory
39,12,2.42e-07,4.71e-08,1.0,Data
39,12,2.42e-07,4.71e-08,0.9513239888870746,Theory
40,12,2.42e-07,4.71e-08,0.0,Data
40,12,2.42e-07,4.71e-08,0.9194968020773333,Theory
41,12,2.42e-07,4.71e-08,1.0,Data
41,12,2.42e-07,4.71e-08,0.8890060025590892,Theory
42,12,2.42e-07,4.71e-08,0.0,Data
42,12,2.42e-07,4.71e-08,0.8597765059701359,Theory
43,12,2.42e-07,4.71e-08,1.0,Data
43,12,2.42e-07,4.71e-08,0.8317422957366558,Theory
44,12,2.42e-07,4.71e-08,2.0,Data
44,12,2.42e-07,4.71e-08,0.8048492059173142,Theory
45,12,2.42e-07,4.71e-08,1.0,Data
45,12,2.42e-07,4.71e-08,0.7790401141999499,Theory
46,12,2.42e-07,4.71e-08,2.0,Data
46,12,2.42e-07,4.71e-08,0.7542514138614814,Theory
47,12,2.42e-07,4.71e-08,2.0,Data
47,12,2.42e-07,4.71e-08,0.7304229302171892,Theory
48,12,2.42e-07,4.71e-08,0.0,Data
48,12,2.42e-07,4.71e-08,0.7075115981984637,Theory
49,12,2.42e-07,4.71e-08,0.0,Data
49,12,2.42e-07,4.71e-08,0.6854822384335728,Theory
50,12,2.42e-07,4.71e-08,2.0,Data
50,12,2.42e-07,4.71e-08,0.6642932121025007,Theory
51,12,2.42e-07,4.71e-08,0.0,Data
51,12,2.42e-07,4.71e-08,0.6439170623833513,Theory
52,12,2.42e-07,4.71e-08,0.0,Data
52,12,2.42e-07,4.71e-08,0.6243370655852852,Theory
53,12,2.42e-07,4.71e-08,0.0,Data
53,12,2.42e-07,4.71e-08,0.6055278273511883,Theory
54,12,2.42e-07,4.71e-08,1.0,Data
54,12,2.42e-07,4.71e-08,0.5874593857311285,Theory
55,12,2.42e-07,4.71e-08,0.0,Data
55,12,2.42e-07,4.71e-08,0.5701016694112417,Theory
56,12,2.42e-07,4.71e-08,0.0,Data
56,12,2.42e-07,4.71e-08,0.5534384076641505,Theory
57,12,2.42e-07,4.71e-08,0.0,Data
57,12,2.42e-07,4.71e-08,0.5374484016112666,Theory
58,12,2.42e-07,4.71e-08,1.0,Data
58,12,2.42e-07,4.71e-08,0.5221038354436809,Theory
59,12,2.42e-07,4.71e-08,1.0,Data
59,12,2.42e-07,4.71e-08,0.5073625838548202,Theory
60,12,2.42e-07,4.71e-08,0.0,Data
60,12,2.42e-07,4.71e-08,0.49318577565528327,Theory
61,12,2.42e-07,4.71e-08,0.0,Data
61,12,2.42e-07,4.71e-08,0.4795507085681616,Theory
62,12,2.42e-07,4.71e-08,0.0,Data
62,12,2.42e-07,4.71e-08,0.4664437486722139,Theory
63,12,2.42e-07,4.71e-08,1.0,Data
63,12,2.42e-07,4.71e-08,0.45385163713040394,Theory
64,12,2.42e-07,4.71e-08,1.0,Data
64,12,2.42e-07,4.71e-08,0.44175152697239606,Theory
65,12,2.42e-07,4.71e-08,0.0,Data
65,12,2.42e-07,4.71e-08,0.4301253318175561,Theory
66,12,2.42e-07,4.71e-08,0.0,Data
66,12,2.42e-07,4.71e-08,0.4189607793475644,Theory
67,12,2.42e-07,4.71e-08,0.0,Data
67,12,2.42e-07,4.71e-08,0.40823576572452974,Theory
68,12,2.42e-07,4.71e-08,0.0,Data
68,12,2.42e-07,4.71e-08,0.3979256962151314,Theory
69,12,2.42e-07,4.71e-08,1.0,Data
69,12,2.42e-07,4.71e-08,0.3880043908971433,Theory
70,12,2.42e-07,4.71e-08,0.0,Data
70,12,2.42e-07,4.71e-08,0.37844453629901287,Theory
71,12,2.42e-07,4.71e-08,0.0,Data
71,12,2.42e-07,4.71e-08,0.3692259482792743,Theory
72,12,2.42e-07,4.71e-08,0.0,Data
72,12,2.42e-07,4.71e-08,0.360334063148831,Theory
73,12,2.42e-07,4.71e-08,0.0,Data
73,12,2.42e-07,4.71e-08,0.35175867883662176,Theory
74,12,2.42e-07,4.71e-08,2.0,Data
74,12,2.42e-07,4.71e-08,0.3434816475296548,Theory
75,12,2.42e-07,4.71e-08,0.0,Data
75,12,2.42e-07,4.71e-08,0.3354777969369024,Theory
76,12,2.42e-07,4.71e-08,0.0,Data
76,12,2.42e-07,4.71e-08,0.3277216321483137,Theory
77,12,2.42e-07,4.71e-08,1.0,Data
77,12,2.42e-07,4.71e-08,0.32019134368021396,Theory
78,12,2.42e-07,4.71e-08,0.0,Data
78,12,2.42e-07,4.71e-08,0.31287302390730704,Theory
79,12,2.42e-07,4.71e-08,0.0,Data
79,12,2.42e-07,4.71e-08,0.3057600039632624,Theory
80,12,2.42e-07,4.71e-08,0.0,Data
80,12,2.42e-07,4.71e-08,0.29885458755786964,Theory
81,12,2.42e-07,4.71e-08,0.0,Data
81,12,2.42e-07,4.71e-08,0.2921603786792174,Theory
82,12,2.42e-07,4.71e-08,0.0,Data
82,12,2.42e-07,4.71e-08,0.2856799629858734,Theory
83,12,2.42e-07,4.71e-08,1.0,Data
83,12,2.42e-07,4.71e-08,0.2794140725447118,Theory
84,12,2.42e-07,4.71e-08,0.0,Data
84,12,2.42e-07,4.71e-08,0.273360034232343,Theory
85,12,2.42e-07,4.71e-08,0.0,Data
85,12,2.42e-07,4.71e-08,0.2675082884522769,Theory
86,12,2.42e-07,4.71e-08,1.0,Data
86,12,2.42e-07,4.71e-08,0.26184246012156787,Theory
87,12,2.42e-07,4.71e-08,0.0,Data
87,12,2.42e-07,4.71e-08,0.25634182592522436,Theory
88,12,2.42e-07,4.71e-08,0.0,Data
88,12,2.42e-07,4.71e-08,0.2509856112045495,Theory
89,12,2.42e-07,4.71e-08,0.0,Data
89,12,2.42e-07,4.71e-08,0.24576496425952762,Theory
90,12,2.42e-07,4.71e-08,1.0,Data
90,12,2.42e-07,4.71e-08,0.2406838772652785,Theory
91,12,2.42e-07,4.71e-08,0.0,Data
91,12,2.42e-07,4.71e-08,0.23574363416420288,Theory
92,12,2.42e-07,4.71e-08,0.0,Data
92,12,2.42e-07,4.71e-08,0.23093888778785715,Theory
93,12,2.42e-07,4.71e-08,0.0,Data
93,12,2.42e-07,4.71e-08,0.22626249248344812,Theory
94,12,2.42e-07,4.71e-08,1.0,Data
94,12,2.42e-07,4.71e-08,0.22171065564439707,Theory
95,12,2.42e-07,4.71e-08,1.0,Data
95,12,2.42e-07,4.71e-08,0.2172802689007779,Theory
96,12,2.42e-07,4.71e-08,0.0,Data
96,12,2.42e-07,4.71e-08,0.21296582018087692,Theory
97,12,2.42e-07,4.71e-08,0.0,Data
97,12,2.42e-07,4.71e-08,0.2087584234996839,Theory
98,12,2.42e-07,4.71e-08,1.0,Data
98,12,2.42e-07,4.71e-08,0.20465784268868664,Theory
99,12,2.42e-07,4.71e-08,0.0,Data
99,12,2.42e-07,4.71e-08,0.2006689668118335,Theory
100,12,2.42e-07,4.71e-08,0.0,Data
100,12,2.42e-07,4.71e-08,0.19679822096065058,Theory
101,12,2.42e-07,4.71e-08,0.0,Data
101,12,2.42e-07,4.71e-08,0.1930505818229584,Theory
102,12,2.42e-07,4.71e-08,0.0,Data
102,12,2.42e-07,4.71e-08,0.1894244451588181,Theory
103,12,2.42e-07,4.71e-08,0.0,Data
103,12,2.42e-07,4.71e-08,0.1859093255453702,Theory
104,12,2.42e-07,4.71e-08,0.0,Data
104,12,2.42e-07,4.71e-08,0.1824931659664296,Theory
105,12,2.42e-07,4.71e-08,0.0,Data
105,12,2.42e-07,4.71e-08,0.17916796872733576,Theory
106,12,2.42e-07,4.71e-08,0.0,Data
106,12,2.42e-07,4.71e-08,0.17593263907092394,Theory
107,12,2.42e-07,4.71e-08,0.0,Data
107,12,2.42e-07,4.71e-08,0.17278494146141926,Theory
108,12,2.42e-07,4.71e-08,0.0,Data
108,12,2.42e-07,4.71e-08,0.1697193502149003,Theory
109,12,2.42e-07,4.71e-08,0.0,Data
109,12,2.42e-07,4.71e-08,0.16672681724301033,Theory
110,12,2.42e-07,4.71e-08,0.0,Data
110,12,2.42e-07,4.71e-08,0.16380089986526483,Theory
111,12,2.42e-07,4.71e-08,0.0,Data
111,12,2.42e-07,4.71e-08,0.16094268962792618,Theory
112,12,2.42e-07,4.71e-08,0.0,Data
112,12,2.42e-07,4.71e-08,0.15815525454639812,Theory
113,12,2.42e-07,4.71e-08,2.0,Data
113,12,2.42e-07,4.71e-08,0.15543756617876742,Theory
114,12,2.42e-07,4.71e-08,0.0,Data
114,12,2.42e-07,4.71e-08,0.15278642883823276,Theory
115,12,2.42e-07,4.71e-08,0.0,Data
115,12,2.42e-07,4.71e-08,0.15020345991943443,Theory
116,12,2.42e-07,4.71e-08,0.0,Data
116,12,2.42e-07,4.71e-08,0.14769080062526477,Theory
117,12,2.42e-07,4.71e-08,0.0,Data
117,12,2.42e-07,4.71e-08,0.14524635042806555,Theory
118,12,2.42e-07,4.71e-08,0.0,Data
118,12,2.42e-07,4.71e-08,0.1428683736339334,Theory
119,12,2.42e-07,4.71e-08,0.0,Data
119,12,2.42e-07,4.71e-08,0.14054928626262314,Theory
120,12,2.42e-07,4.71e-08,1.0,Data
120,12,2.42e-07,4.71e-08,0.13828112550904342,Theory
121,12,2.42e-07,4.71e-08,0.0,Data
121,12,2.42e-07,4.71e-08,0.13606043454190206,Theory
122,12,2.42e-07,4.71e-08,0.0,Data
122,12,2.42e-07,4.71e-08,0.13388889176833507,Theory
123,12,2.42e-07,4.71e-08,0.0,Data
123,12,2.42e-07,4.71e-08,0.1317675569415192,Theory
124,12,2.42e-07,4.71e-08,0.0,Data
124,12,2.42e-07,4.71e-08,0.12969920663309914,Theory
125,12,2.42e-07,4.71e-08,0.0,Data
125,12,2.42e-07,4.71e-08,0.12768149689906585,Theory
126,12,2.42e-07,4.71e-08,0.0,Data
126,12,2.42e-07,4.71e-08,0.1257112264729203,Theory
127,12,2.42e-07,4.71e-08,0.0,Data
127,12,2.42e-07,4.71e-08,0.12378732273438833,Theory
128,12,2.42e-07,4.71e-08,0.0,Data
128,12,2.42e-07,4.71e-08,0.12190503027931748,Theory
129,12,2.42e-07,4.71e-08,0.0,Data
129,12,2.42e-07,4.71e-08,0.12005460201568202,Theory
130,12,2.42e-07,4.71e-08,0.0,Data
130,12,2.42e-07,4.71e-08,0.1182300788790088,Theory
131,12,2.42e-07,4.71e-08,0.0,Data
131,12,2.42e-07,4.71e-08,0.11643271763714635,Theory
132,12,2.42e-07,4.71e-08,0.0,Data
132,12,2.42e-07,4.71e-08,0.11467188012454234,Theory
133,12,2.42e-07,4.71e-08,0.0,Data
133,12,2.42e-07,4.71e-08,0.11295831813797774,Theory
134,12,2.42e-07,4.71e-08,0.0,Data
134,12,2.42e-07,4.71e-08,0.11129613045733355,Theory
135,12,2.42e-07,4.71e-08,0.0,Data
135,12,2.42e-07,4.71e-08,0.10968253247931595,Theory
136,12,2.42e-07,4.71e-08,1.0,Data
136,12,2.42e-07,4.71e-08,0.10810655213564269,Theory
137,12,2.42e-07,4.71e-08,0.0,Data
137,12,2.42e-07,4.71e-08,0.10655926075452701,Theory
138,12,2.42e-07,4.71e-08,0.0,Data
138,12,2.42e-07,4.71e-08,0.10503683114298695,Theory
139,12,2.42e-07,4.71e-08,0.0,Data
139,12,2.42e-07,4.71e-08,0.1035380908188367,Theory
140,12,2.42e-07,4.71e-08,0.0,Data
140,12,2.42e-07,4.71e-08,0.1020610834805128,Theory
141,12,2.42e-07,4.71e-08,0.0,Data
141,12,2.42e-07,4.71e-08,0.10060059971892665,Theory
142,12,2.42e-07,4.71e-08,0.0,Data
142,12,2.42e-07,4.71e-08,0.09914758477920792,Theory
143,12,2.42e-07,4.71e-08,0.0,Data
143,12,2.42e-07,4.71e-08,0.09769722380066821,Theory
144,12,2.42e-07,4.71e-08,0.0,Data
144,12,2.42e-07,4.71e-08,0.09625424221703979,Theory
145,12,2.42e-07,4.71e-08,1.0,Data
145,12,2.42e-07,4.71e-08,0.09482906501668585,Theory
146,12,2.42e-07,4.71e-08,0.0,Data
146,12,2.42e-07,4.71e-08,0.09343174282084349,Theory
147,12,2.42e-07,4.71e-08,0.0,Data
147,12,2.42e-07,4.71e-08,0.09206624038265573,Theory
148,12,2.42e-07,4.71e-08,0.0,Data
148,12,2.42e-07,4.71e-08,0.09073515182133395,Theory
149,12,2.42e-07,4.71e-08,0.0,Data
149,12,2.42e-07,4.71e-08,0.08944326055710133,Theory
150,12,2.42e-07,4.71e-08,0.0,Data
150,12,2.42e-07,4.71e-08,0.08819310757647345,Theory
151,12,2.42e-07,4.71e-08,0.0,Data
151,12,2.42e-07,4.71e-08,0.08698592068827367,Theory
152,12,2.42e-07,4.71e-08,0.0,Data
152,12,2.42e-07,4.71e-08,0.08582044714753449,Theory
153,12,2.42e-07,4.71e-08,0.0,Data
153,12,2.42e-07,4.71e-08,0.0846953424777227,Theory
154,12,2.42e-07,4.71e-08,0.0,Data
154,12,2.42e-07,4.71e-08,0.08360882002651131,Theory
155,12,2.42e-07,4.71e-08,1.0,Data
155,12,2.42e-07,4.71e-08,0.08255710098452912,Theory
156,12,2.42e-07,4.71e-08,0.0,Data
156,12,2.42e-07,4.71e-08,0.08153113436740948,Theory
157,12,2.42e-07,4.71e-08,0.0,Data
157,12,2.42e-07,4.71e-08,0.08052282675508647,Theory
158,12,2.42e-07,4.71e-08,0.0,Data
158,12,2.42e-07,4.71e-08,0.07953012099485812,Theory
159,12,2.42e-07,4.71e-08,0.0,Data
159,12,2.42e-07,4.71e-08,0.07855435323735074,Theory
160,12,2.42e-07,4.71e-08,0.0,Data
160,12,2.42e-07,4.71e-08,0.07759424205939533,Theory
161,12,2.42e-07,4.71e-08,0.0,Data
161,12,2.42e-07,4.71e-08,0.0766458527222686,Theory
162,12,2.42e-07,4.71e-08,0.0,Data
162,12,2.42e-07,4.71e-08,0.07570818001965259,Theory
163,12,2.42e-07,4.71e-08,0.0,Data
163,12,2.42e-07,4.71e-08,0.07478266508931679,Theory
164,12,2.42e-07,4.71e-08,0.0,Data
164,12,2.42e-07,4.71e-08,0.07387193800350356,Theory
165,12,2.42e-07,4.71e-08,0.0,Data
165,12,2.42e-07,4.71e-08,0.07297864601877109,Theory
166,12,2.42e-07,4.71e-08,0.0,Data
166,12,2.42e-07,4.71e-08,0.07210370600922594,Theory
167,12,2.42e-07,4.71e-08,0.0,Data
167,12,2.42e-07,4.71e-08,0.07124646371594544,Theory
168,12,2.42e-07,4.71e-08,0.0,Data
168,12,2.42e-07,4.71e-08,0.07040760515449326,Theory
169,12,2.42e-07,4.71e-08,0.0,Data
169,12,2.42e-07,4.71e-08,0.06958698749779368,Theory
170,12,2.42e-07,4.71e-08,0.0,Data
170,12,2.42e-07,4.71e-08,0.06878318276756168,Theory
171,12,2.42e-07,4.71e-08,1.0,Data
171,12,2.42e-07,4.71e-08,0.06799418783176679,Theory
172,12,2.42e-07,4.71e-08,0.0,Data
172,12,2.42e-07,4.71e-08,0.06721597687204324,Theory
173,12,2.42e-07,4.71e-08,0.0,Data
173,12,2.42e-07,4.71e-08,0.06644499099919736,Theory
174,12,2.42e-07,4.71e-08,0.0,Data
174,12,2.42e-07,4.71e-08,0.06567959842839591,Theory
175,12,2.42e-07,4.71e-08,0.0,Data
175,12,2.42e-07,4.71e-08,0.06492362964788113,Theory
176,12,2.42e-07,4.71e-08,1.0,Data
176,12,2.42e-07,4.71e-08,0.06418237046469423,Theory
177,12,2.42e-07,4.71e-08,0.0,Data
177,12,2.42e-07,4.71e-08,0.0634566563534421,Theory
178,12,2.42e-07,4.71e-08,0.0,Data
178,12,2.42e-07,4.71e-08,0.06274413266086534,Theory
179,12,2.42e-07,4.71e-08,0.0,Data
179,12,2.42e-07,4.71e-08,0.06204267635387949,Theory
180,12,2.42e-07,4.71e-08,0.0,Data
180,12,2.42e-07,4.71e-08,0.06135196543015189,Theory
181,12,2.42e-07,4.71e-08,0.0,Data
181,12,2.42e-07,4.71e-08,0.060673081253029365,Theory
182,12,2.42e-07,4.71e-08,0.0,Data
182,12,2.42e-07,4.71e-08,0.06000718990270525,Theory
183,12,2.42e-07,4.71e-08,0.0,Data
183,12,2.42e-07,4.71e-08,0.05935452483761244,Theory
184,12,2.42e-07,4.71e-08,0.0,Data
184,12,2.42e-07,4.71e-08,0.05871384725983497,Theory
185,12,2.42e-07,4.71e-08,0.0,Data
185,12,2.42e-07,4.71e-08,0.05808356433084449,Theory
186,12,2.42e-07,4.71e-08,0.0,Data
186,12,2.42e-07,4.71e-08,0.057460383654946226,Theory
187,12,2.42e-07,4.71e-08,0.0,Data
187,12,2.42e-07,4.71e-08,0.05684464135670521,Theory
188,12,2.42e-07,4.71e-08,0.0,Data
188,12,2.42e-07,4.71e-08,0.05623912941271184,Theory
189,12,2.42e-07,4.71e-08,0.0,Data
189,12,2.42e-07,4.71e-08,0.05564655721611914,Theory
190,12,2.42e-07,4.71e-08,0.0,Data
190,12,2.42e-07,4.71e-08,0.05506965741964908,Theory
191,12,2.42e-07,4.71e-08,0.0,Data
191,12,2.42e-07,4.71e-08,0.05450840444754893,Theory
192,12,2.42e-07,4.71e-08,0.0,Data
192,12,2.42e-07,4.71e-08,0.05396123568381927,Theory
193,12,2.42e-07,4.71e-08,0.0,Data
193,12,2.42e-07,4.71e-08,0.053424141013968154,Theory
194,12,2.42e-07,4.71e-08,0.0,Data
194,12,2.42e-07,4.71e-08,0.05289432154507973,Theory
195,12,2.42e-07,4.71e-08,0.0,Data
195,12,2.42e-07,4.71e-08,0.05236756107956163,Theory
196,12,2.42e-07,4.71e-08,0.0,Data
196,12,2.42e-07,4.71e-08,0.0518401931195754,Theory
197,12,2.42e-07,4.71e-08,0.0,Data
197,12,2.42e-07,4.71e-08,0.05131094261706479,Theory
198,12,2.42e-07,4.71e-08,0.0,Data
198,12,2.42e-07,4.71e-08,0.050781608746835044,Theory
199,12,2.42e-07,4.71e-08,0.0,Data
199,12,2.42e-07,4.71e-08,0.050252204589893906,Theory
200,12,2.42e-07,4.71e-08,0.0,Data
200,12,2.42e-07,4.71e-08,0.0497223142628426,Theory
0,0,7.79e-09,2.73e-12,240901.0,Data
0,0,7.79e-09,2.73e-12,240907.70045434483,Theory
1,0,7.79e-09,2.73e-12,41121.0,Data
1,0,7.79e-09,2.73e-12,41273.34278743861,Theory
2,0,7.79e-09,2.73e-12,12793.0,Data
2,0,7.79e-09,2.73e-12,12698.123772902074,Theory
3,0,7.79e-09,2.73e-12,6343.0,Data
3,0,7.79e-09,2.73e-12,6223.860167895908,Theory
4,0,7.79e-09,2.73e-12,3881.0,Data
4,0,7.79e-09,2.73e-12,3782.600913144203,Theory
5,0,7.79e-09,2.73e-12,2612.0,Data
5,0,7.79e-09,2.73e-12,2604.3542663798785,Theory
6,0,7.79e-09,2.73e-12,1891.0,Data
6,0,7.79e-09,2.73e-12,1904.9567088472456,Theory
7,0,7.79e-09,2.73e-12,1505.0,Data
7,0,7.79e-09,2.73e-12,1473.9280931741714,Theory
8,0,7.79e-09,2.73e-12,1183.0,Data
8,0,7.79e-09,2.73e-12,1189.9532159630944,Theory
9,0,7.79e-09,2.73e-12,952.0,Data
9,0,7.79e-09,2.73e-12,978.1228034356285,Theory
10,0,7.79e-09,2.73e-12,804.0,Data
10,0,7.79e-09,2.73e-12,820.2609498439531,Theory
11,0,7.79e-09,2.73e-12,702.0,Data
11,0,7.79e-09,2.73e-12,692.8829233293754,Theory
12,0,7.79e-09,2.73e-12,584.0,Data
12,0,7.79e-09,2.73e-12,591.7385611518602,Theory
13,0,7.79e-09,2.73e-12,541.0,Data
13,0,7.79e-09,2.73e-12,524.3403111509922,Theory
14,0,7.79e-09,2.73e-12,459.0,Data
14,0,7.79e-09,2.73e-12,460.6662235662222,Theory
15,0,7.79e-09,2.73e-12,377.0,Data
15,0,7.79e-09,2.73e-12,409.5466250064375,Theory
16,0,7.79e-09,2.73e-12,316.0,Data
16,0,7.79e-09,2.73e-12,368.50923191064385,Theory
17,0,7.79e-09,2.73e-12,352.0,Data
17,0,7.79e-09,2.73e-12,327.4146176351956,Theory
18,0,7.79e-09,2.73e-12,318.0,Data
18,0,7.79e-09,2.73e-12,301.9781199408259,Theory
19,0,7.79e-09,2.73e-12,267.0,Data
19,0,7.79e-09,2.73e-12,273.87378189439534,Theory
20,0,7.79e-09,2.73e-12,258.0,Data
20,0,7.79e-09,2.73e-12,250.771990989621,Theory
21,0,7.79e-09,2.73e-12,220.0,Data
21,0,7.79e-09,2.73e-12,229.80860284213077,Theory
22,0,7.79e-09,2.73e-12,203.0,Data
22,0,7.79e-09,2.73e-12,211.22881799863887,Theory
23,0,7.79e-09,2.73e-12,207.0,Data
23,0,7.79e-09,2.73e-12,196.9214568487813,Theory
24,0,7.79e-09,2.73e-12,168.0,Data
24,0,7.79e-09,2.73e-12,182.46500006690218,Theory
25,0,7.79e-09,2.73e-12,148.0,Data
25,0,7.79e-09,2.73e-12,168.4406733553485,Theory
26,0,7.79e-09,2.73e-12,166.0,Data
26,0,7.79e-09,2.73e-12,156.78571096188062,Theory
27,0,7.79e-09,2.73e-12,160.0,Data
27,0,7.79e-09,2.73e-12,147.0324327698842,Theory
28,0,7.79e-09,2.73e-12,125.0,Data
28,0,7.79e-09,2.73e-12,140.1023046898131,Theory
29,0,7.79e-09,2.73e-12,110.0,Data
29,0,7.79e-09,2.73e-12,128.79998400759146,Theory
30,0,7.79e-09,2.73e-12,132.0,Data
30,0,7.79e-09,2.73e-12,118.08705045427159,Theory
31,0,7.79e-09,2.73e-12,106.0,Data
31,0,7.79e-09,2.73e-12,113.73613530400318,Theory
32,0,7.79e-09,2.73e-12,108.0,Data
32,0,7.79e-09,2.73e-12,109.9984524609535,Theory
33,0,7.79e-09,2.73e-12,92.0,Data
33,0,7.79e-09,2.73e-12,103.98632220394443,Theory
34,0,7.79e-09,2.73e-12,76.0,Data
34,0,7.79e-09,2.73e-12,98.76731228363796,Theory
35,0,7.79e-09,2.73e-12,114.0,Data
35,0,7.79e-09,2.73e-12,88.78686721330195,Theory
36,0,7.79e-09,2.73e-12,73.0,Data
36,0,7.79e-09,2.73e-12,89.33252576848571,Theory
37,0,7.79e-09,2.73e-12,85.0,Data
37,0,7.79e-09,2.73e-12,86.26461406243817,Theory
38,0,7.79e-09,2.73e-12,68.0,Data
38,0,7.79e-09,2.73e-12,80.14146292751514,Theory
39,0,7.79e-09,2.73e-12,68.0,Data
39,0,7.79e-09,2.73e-12,75.7580909427487,Theory
40,0,7.79e-09,2.73e-12,73.0,Data
40,0,7.79e-09,2.73e-12,74.39322580229258,Theory
41,0,7.79e-09,2.73e-12,58.0,Data
